0	doc_label,doc_content	0.008059228760433895	0.010285871650556862	0.04180313540149235	0.016448006017550705	0.0017173273244619554	0.005115114178042243	0.00410433952524768	0.0028756764572821472	0.02827449891511919	0.02065819811950226	0.004145359830050173	0.009799717381746939	0.004128956425098126	0.017394618891638087	0.002628175993286366	9.95740884530691E-4	9.481598672962372E-4	0.03975046744353526	0.022226848186553513	0.0030386934772121854	0.0017473299601403953	8.100074873372079E-4	0.00266684471944224	0.001422000629863139	0.0025475543601596396	0.004801918749286631	8.613485298135633E-4	7.691708059428916E-4	0.02333015204843403	0.0011131083663665593	0.0011000688463567137	0.00565805040050523	0.005320370135699842	0.0074612296050689765	0.013297775941231138	0.03420582144859262	0.02612610408391599	0.0018747302788419606	0.006164452762936975	8.157094785457369E-4	0.005890518320189186	0.042497997702765994	0.009166312294841952	0.0148437083813026	5.611499237462463E-4	0.019282282577524925	0.0021704865974953532	0.011692469935167416	0.020362355980218298	0.005360812206439115	5.987978458507812E-4	0.0023858129005511933	0.001317415701791998	0.005168457389530456	0.006871726880931714	0.022363303724246615	0.005174399141138674	0.0013411129862458825	0.01131693064241525	0.006672482110585598	0.012333884006237247	0.071688829688862	0.006581798660967649	0.005115088201292943	0.013346623096248655	0.0034451385588773957	0.003599272237709018	7.60431891771143E-4	0.007721239078078575	0.002110541314160451	0.007646467688870419	0.030186929826357463	0.008880547629575356	8.293109274839291E-4	0.0019972225306523223	0.06479797425870111	0.0018693212591950003	0.012711478132638237	0.004906672610140341	0.01817249608023065	0.017093482902282724	9.365349279244187E-4	0.004456174866572294	0.005341906790903582	6.138932330857822E-4	7.04509476941275E-4	6.607876461417663E-4	0.004568173521782755	0.0056227585051494295	0.004057956731829772	0.010947617406079394	0.017804236119118154	0.0010288895726308271	0.001858665423904741	0.002597993632616536	0.002987370218970152	0.021251507492384334	0.023525831800513878	0.0015355464060149665	0.012174479035005313
1	Coal-1,article	3.770730728125779E-4	0.006065037106434864	0.02426368343894902	0.007433596415188355	9.203040745144497E-6	2.7411550218789942E-5	2.199487735664815E-5	1.5410555244331154E-5	0.019182921211753107	0.03316524287911867	2.2214702390058054E-5	0.003391358142054492	0.01104030579613559	0.05418245893995214	1.4084217031370515E-5	5.336107916883717E-6	5.081124470183307E-6	0.06598820983987332	0.015811670140608084	0.001017936788631696	9.363822836407685E-6	4.340775228841112E-6	1.4291440114184295E-5	7.620405003659814E-6	1.365217116333088E-5	3.596173692171394E-4	4.615908395988572E-6	4.121934220831108E-6	0.012144856338403835	5.965072297817277E-6	5.895194393798407E-6	0.0033691632293909265	2.8511502985277457E-5	0.020073036948302248	0.002408451364578922	0.008530411980826809	0.019171408109453628	1.0046552510159448E-5	0.0023702243691057718	4.371331813292471E-6	0.00737701955411988	0.028607901915906717	3.8300585844424425E-4	7.954642722811751E-5	3.007164411123209E-6	1.033324455347784E-4	1.1631490577836137E-5	0.007408111819614887	0.00712068893927992	2.872822930153063E-5	3.208917074207757E-6	1.2785409642825736E-5	7.059941462052641E-6	2.769741287398102E-5	3.682511864448021E-5	0.0321727277882706	0.1259020772066615	7.186933603429479E-6	0.04012675211336382	0.021404346952235	0.006076012265851134	0.008063512457538932	3.527141296269793E-5	2.7411411011150938E-5	0.03279217643201369	1.846226405321454E-5	1.9288255992130938E-5	4.075102972038092E-6	0.024414925078424108	0.009360068185972127	0.03042444020097001	0.020528706647697955	4.759025289473226E-5	4.4442210563553234E-6	0.01937598728054658	0.15927613290035258	1.0017565940451276E-5	0.016094562129439657	2.629452598289827E-5	0.005105648356035908	0.00276267651301586	5.018827207934715E-6	2.3880339106234363E-5	0.03775754288095641	3.2898122313560734E-6	3.7754185409367628E-6	3.5411162127965775E-6	2.4480532309138296E-5	3.013198176370385E-5	2.1746315110174626E-5	5.86675397376371E-5	0.001430948543035014	5.51374948986062E-6	9.960462041297672E-6	1.3922471806058784E-5	1.6009114543511478E-5	0.002784959084996718	0.024833505031790517	8.228889122837104E-6	0.01709333702389447
2	Coal-10,engaging	2.962017861815359E-5	3.780378552208931E-5	0.029006066749093107	6.0451550717129344E-5	4.6428674818539976E-4	1.8799639532468623E-5	1.5084727516884484E-5	1.056900763642432E-5	0.0014778427040786103	0.039919753346485	2.442230073241512E-4	0.014004255578196713	1.5175202299555394E-5	0.003040768374346993	0.20060272460576925	3.659658229580943E-6	3.4847831551523453E-6	0.04479866125468387	0.02618626758079533	2.401556634112087E-4	6.42198243314578E-6	2.977030081930342E-6	2.3878900328137625E-4	5.22629570442984E-6	2.3835057401544932E-4	0.002536511240038994	3.165724421524939E-6	2.826942544645055E-6	0.03305994808840659	4.091020321324589E-6	4.0430960194754095E-6	2.079509944130901E-5	1.955401917709493E-5	0.0030042600714190104	0.009895336720981172	0.04134347019084276	0.08985912839831621	6.89021832867915E-6	0.0036864565643702444	2.9979866775421877E-6	0.02200445116161459	0.02168102002801874	3.3689055803446196E-5	0.007611143330763904	2.062400940215056E-6	0.0014447935052023793	7.97721501860676E-6	0.002561836164168872	0.029385240234129237	1.970265639718059E-5	0.1126640593279699	8.768606322575314E-6	4.841913483460701E-6	9.349457620542774E-4	0.008497793882617592	0.01427941819281567	9.349675998441171E-4	4.929008392806775E-6	4.159324880853095E-5	0.013992762013481496	0.025462945300547556	3.4491284785377794E-5	9.401402319164436E-4	1.8799544059815212E-5	0.013788304045250667	1.26619584220293E-5	1.3228447751688183E-5	2.7948243102096832E-6	7.15340513338069E-4	7.756897410994884E-6	2.8103152978386E-5	0.013163234871218432	0.017893665138497886	3.0479762434163863E-6	7.340415548017967E-6	9.165242462904908E-6	6.870338494906639E-6	0.003710518924011925	0.004368796382314224	0.0016697022111823786	0.010596249679780961	3.4420578782239944E-6	2.453653494976593E-4	0.02131547229099347	2.2562490477683985E-6	2.589291998712175E-6	2.428600637753163E-6	1.6789462080815795E-5	0.004829403256052346	0.05771976864025733	4.023590751056195E-5	5.234111540157673E-4	3.781489994340358E-6	6.831174977651407E-6	9.548436672342887E-6	1.0979517037519179E-5	0.03282332090413059	0.005582165184905639	5.643611836150235E-6	0.004166520319681474
3	Coal-11,planning	9.681732180343715E-5	0.010602214104358718	0.02445338500230881	0.0698057527891937	2.063063813631186E-5	6.14490133185123E-5	4.930635082073006E-5	3.4546145945640634E-5	3.39667893996925E-4	0.005487495376305268	0.0022952236274420093	1.177262017910817E-4	0.0075343503808366205	0.07505644847303578	0.0015285225277233043	1.1962058469383466E-5	1.1390457042713576E-5	0.013201603389447106	0.0032609154307142647	3.650450595094145E-5	2.0991066524657347E-5	9.730801531497644E-6	3.203740346342217E-5	1.7082812348254735E-5	3.060434163504824E-5	5.768652642124683E-5	1.0347572984314629E-5	9.240221323209191E-6	0.0070165438181835444	1.337202033992237E-5	1.3215373662866436E-5	6.797142787348908E-5	6.39147991517883E-5	0.0038320075747313004	9.082239936229894E-4	0.0071471956727769195	0.06243726964920526	2.2521555113608363E-5	7.405495297781128E-5	9.799300830148499E-6	7.076411710691958E-5	0.03868275431209796	1.1011696448640535E-4	0.0016752704567580426	6.7412198316094914E-6	2.3164238327347492E-4	2.6074542071745507E-5	1.4046426252940498E-4	0.027938186263402897	6.440063881381457E-5	7.193492759699108E-6	2.866130522184367E-5	0.0022612509006654864	8.105646674444528E-4	8.255159551280393E-5	2.6865538100717977E-4	0.02775572993308442	1.6111090952224775E-5	1.3595282481780637E-4	0.012055755306107337	1.481697135562942E-4	0.004603588132973237	7.906862281075506E-5	8.099235314219408E-4	0.013632882918301689	7.898620520011015E-4	4.323886427039332E-5	9.135238788188898E-6	9.275697597934434E-5	2.5354405944610563E-5	9.185873051866252E-5	0.051258930806679176	1.0668400950031584E-4	0.006746236169596864	2.399308199471317E-5	2.9957760902689165E-5	2.2456575348004502E-5	0.03308559836383458	0.00754369325971464	0.003212209589963174	0.044365362822001896	1.125080403998057E-5	0.0015504826879858	6.417352381880196E-5	7.374837030611689E-6	8.46343028224482E-6	7.93819012736385E-6	5.487849260263091E-5	0.07865740462605673	0.03747249065232244	0.02258576108715592	2.1388627982266595E-4	0.19461581612475548	2.232856440985539E-5	3.1210279922464176E-5	3.5887948144118215E-5	2.552991236332094E-4	0.021988391166271264	0.014239468636402552	0.05328796768782557
4	Coal-2,article	4.450941541716223E-4	8.706202475972794E-4	0.017489563638022967	0.019285749464648085	5.761555192326002E-6	1.7160975797711136E-5	1.3769872735337986E-5	9.647763934050561E-6	0.031030989425154344	0.0034137537777356305	1.3907493995280172E-5	0.06085999761812384	1.3852461316519936E-5	0.04625352490049385	8.817411115967523E-6	3.340665452508605E-6	3.181033300269246E-6	0.016646565414956994	0.03226486725448807	1.0194678633558814E-5	5.86221267265273E-6	2.717538338797926E-6	8.947142936331942E-6	4.770747542286785E-6	8.54692919773413E-6	1.611021935596814E-5	2.889785204986788E-6	2.58053312705211E-6	0.024116480539908416	3.734428024587597E-6	3.6906810270595036E-6	0.0037814847709102717	1.7849600215288893E-5	2.5032086521822523E-5	4.46134344508797E-5	0.007221707707567696	0.006149461103602511	6.289634956840145E-6	8.567930743767308E-4	2.736668260383719E-6	0.018623245861366346	0.03484121088645938	3.075256152077739E-5	0.05502413867195827	1.882632513196904E-6	4.827469901060146E-4	7.281883976073885E-6	0.00860937176226976	0.011773877393547882	0.0012721527044395765	2.0089395823222534E-6	2.1703219776407866E-4	4.419869857651964E-6	1.7339939850019304E-5	2.3208223546966676E-4	0.02202295776949494	0.025309736236243167	4.499373170936798E-6	3.796778842055005E-5	2.2385874493664985E-5	4.5943542841564444E-4	3.148486450559653E-5	2.208163563799545E-5	1.71608886468968E-5	4.4777314437887825E-5	1.1558283426487405E-5	1.2075394919989597E-5	2.5512144668268066E-6	0.09095304256771651	7.0807702725102E-6	2.3468145570048945E-4	0.01076169887358812	2.979383404495045E-5	2.7823005039500705E-6	6.700590899475488E-6	8.366357440759512E-6	0.06731325651762576	0.0031780649892093763	1.6461663802417497E-5	0.02138181408869083	0.005283045454420257	3.1420321565477604E-6	2.2397816814806495E-4	0.011096400757116992	2.059583921036913E-6	2.3635973044251187E-6	2.216912547435166E-6	1.53260147317109E-5	1.8864099463792445E-5	1.36142605695936E-5	2.4575666310149545E-4	0.00946598807556641	3.451877795852627E-6	6.235738098006608E-6	8.716150666455722E-6	1.0022491432668547E-5	0.08869912906184957	0.020772690575488795	0.21739417166011624	0.002758207573983347
5	Coal-3,coal	8.165953531117771E-5	0.006417151788172926	0.06797192842419895	1.6665819622625197E-4	1.7400691239989238E-5	5.1828513528887375E-5	6.728800105811714E-4	2.913757757563781E-5	0.00975588569425584	2.093176542011916E-4	0.2613973442763037	0.05375920806307311	4.183634352816931E-5	0.10749607599349899	2.662979755350722E-5	1.0089270367942704E-5	9.607159253778294E-6	0.01555380295446931	0.008432022131651595	3.0789335391553586E-5	1.7704690711953607E-5	8.207340550905263E-6	2.7021605541942318E-5	1.4408315497496097E-5	2.5812904859074973E-5	4.865508416808692E-5	8.727549840855348E-6	7.793565917446298E-6	0.014124839139497697	1.1278487638261769E-5	1.1146365672706907E-5	0.025940346708641572	5.3908254236144316E-5	7.56003533974797E-5	0.006447669684126652	0.059056845862872055	0.019203513682967622	1.8995564954752204E-5	6.246085860479254E-5	8.265115552245694E-6	5.968523826127637E-5	0.053459227857698396	9.287697678823922E-5	0.014670143976913274	5.685809818178464E-6	1.9537629242512416E-4	2.19922938309878E-5	0.006431404040554034	0.014094768166823656	5.431803050652445E-5	6.067274585574175E-6	2.417407156313733E-5	1.3348616501387379E-5	5.2369009647265184E-5	6.962726094053712E-5	0.007802111661268837	5.24292140030025E-5	1.3588727471576147E-5	0.04809294324984306	6.760842814111054E-5	0.008331782408741524	9.508863279214813E-5	6.668958484030098E-5	5.1828250321409365E-5	0.012761095583864828	3.4907609916932345E-5	3.646935794063716E-5	7.70501952031551E-6	0.003234700359810603	2.138490271122494E-5	7.747726448845416E-5	0.017350780409553738	8.998148759594981E-5	8.40293122082484E-6	2.023670857523871E-5	2.5267553250890657E-5	1.8940758465944207E-5	0.044950607918658764	4.9716494863036E-5	8.154245593356057E-4	0.013430353457809617	9.489370421206156E-6	0.03413497904173807	0.02593714340705788	6.220227472704542E-6	7.138389816130257E-6	6.695381621156326E-6	4.62866780554722E-5	6.88265277830959E-4	4.111694442288596E-5	1.1092591818883597E-4	1.8040009674317767E-4	1.0425146981809483E-5	0.01832633257178221	2.6323977031450223E-5	3.0269306299033525E-5	8.466224132008118E-4	2.3837373894514713E-4	1.5558809619542343E-5	0.015274391305275007
6	Coal-4,paper	3.22115406695326E-4	0.0020436361367159508	0.037840573123238096	0.09790618171071948	0.007138392673278967	2.3416370150789364E-5	1.878916681083733E-5	1.3164496825250199E-5	0.018668817705053048	0.013499968917366857	1.8976952773675994E-5	0.0014709681050186056	0.003156335481415156	0.13042573635682297	0.011706102240619529	4.558380578587451E-6	4.340560472734115E-6	4.671940402722885E-4	0.00323918542721976	1.3910768901824137E-5	7.99906389144802E-6	3.7081156916928255E-6	1.2208490546156051E-5	6.509745813000676E-6	1.1662393800090621E-5	0.07161251341592938	3.943148735474044E-6	0.15231166242898644	0.03547423614728256	5.095674625733556E-6	5.035981290157607E-6	2.5901866096909304E-5	2.435600694341413E-5	0.0026011477458407033	0.002057424267982294	0.011850660858224983	0.019229425091619307	8.582287044677063E-6	2.822011447831191E-5	3.7342187134608683E-6	0.002023514744124322	0.02415313467930226	4.196226206154846E-5	0.007483704886468355	2.5688760538202815E-6	8.827194280935005E-5	9.936223475216984E-6	5.3526704282415185E-5	0.04401728708745273	2.4541145821087767E-5	2.741223659117587E-6	0.09156693945926185	0.0022878008752378943	2.3660568880624544E-5	3.145792930874776E-5	0.014933880874858805	2.368776949632133E-5	6.139452025288638E-6	5.1807531106770434E-5	0.03653886431494656	5.646301983380029E-5	4.296149881575097E-5	3.0130673204674547E-5	2.341625123239268E-5	3.463204544403234E-4	5.862139016417597E-4	1.6477030239804406E-5	3.4811646489958426E-6	0.020000833574599627	9.66180126400033E-6	0.004028101934803585	0.011832262861514342	0.003748530164261208	3.7964844912788858E-6	9.143041665034912E-6	5.818584779609165E-4	8.557525211060557E-6	3.434128380998796E-4	2.246215002218415E-5	0.02261566930195043	0.006067897888846807	4.287342915151623E-6	2.039982618183494E-5	2.4454599129728478E-5	2.8103285046324084E-6	3.2251586401752574E-6	3.025005420122733E-6	0.006866222261884101	0.017994678317756505	1.8576832027781314E-5	0.010603302677606678	0.0032189392474474736	4.710131238210644E-6	8.508744094014591E-6	1.1893298650476434E-5	1.367581727210314E-5	0.017495782351833876	0.01465398154858955	7.029544556661859E-6	0.012035025292384007
7	Coal-5,greenhouse	2.8560691827641098E-5	3.645157857194371E-5	0.01604551667886929	0.009331756643910623	6.085949157063593E-6	1.8127193562178636E-5	1.454516056326644E-5	1.0190963866872087E-5	0.031011758528748715	0.016853769579146107	2.3548737296033307E-4	0.015490507704564815	1.4632399145428569E-5	0.055923245090165115	9.313859532263134E-6	3.528755590470759E-6	3.3601356380566328E-6	0.030610833946012016	0.036731044474361166	1.0768671611283053E-5	6.192273975120101E-6	2.8705444294491502E-6	9.450895668590143E-6	5.039355870827285E-6	9.028148617879114E-6	1.7017276175737136E-5	3.0524893445104855E-6	2.7258253865684466E-6	0.011784911200811252	3.9446882533773305E-6	3.898478160122512E-6	0.06625910406384129	1.8854589734530296E-5	2.644147296721908E-5	0.0020342968969290797	0.018888951897554178	0.010911632262863399	0.04085405964629343	2.1845891323081743E-5	2.8907514267378022E-6	2.0875108952601545E-5	0.03503650763148072	0.0024612492978103658	0.003364556504176064	1.9886307384526936E-6	6.833350272098902E-5	7.69187730858661E-6	0.03294016590130872	2.929579626635167E-4	1.8997910336735645E-5	2.122049299104243E-6	8.454961266961804E-6	4.668722651539556E-6	1.831623386239832E-5	2.4352364178261854E-5	7.925217721227198E-5	6.807278183959241E-4	4.752702255364936E-6	4.010549621070799E-5	0.011284285244393481	0.009317176815691414	4.748512482082707E-4	2.332490227233075E-5	1.8127101504495016E-5	9.304857907803918E-4	1.2209051710591155E-5	1.27552782332806E-5	2.6948559921032023E-6	0.07796864835238337	0.19497109147416944	0.12521890769464022	0.02284905271864737	0.006655376600704292	2.9389529114059445E-6	7.077855574620942E-6	0.008178320587052874	0.005084951973020908	0.0018114223032571744	1.738850806734029E-5	0.008675477448870652	6.057672662549724E-5	3.3189386053401124E-6	1.579201197502662E-5	1.893091239400014E-5	2.1755450758905267E-6	2.496675384046188E-6	2.341731806599231E-6	2.3698576094621166E-4	0.0011239104216344555	6.76771314796954E-4	3.879670577375689E-5	0.0013878765846055546	3.6462295440538323E-6	6.586830075285917E-6	9.206897795930027E-6	1.0586789720867246E-5	0.02966208905011384	0.010902417289872582	5.441744984897807E-6	0.043981716199922825
8	Coal-6,young	3.834891230939914E-5	4.894413617956456E-5	0.01561522877847155	0.18922457230128642	8.171704381398019E-6	2.4339681984128887E-5	1.9530027155259735E-5	1.3683575385267937E-5	0.007249762504026991	0.02203689945467906	1.9725217553564165E-5	9.360335215293667E-4	1.9647163839396145E-5	0.006308589152911062	1.2505872918636523E-5	4.738118373214557E-6	4.511709580046382E-6	0.015308993829464195	1.0576389842724575E-4	1.4459273108718591E-5	6.012495981186483E-4	3.854327383576956E-6	1.2689873600655625E-5	6.766426302012049E-6	1.2122244158252395E-5	0.0012087196368885601	4.098627824019211E-6	3.6600107361223184E-6	0.0131555866951275	5.296598024641697E-6	5.234550969733765E-6	0.013367963598604142	2.5316368830373618E-5	0.02464231128260814	6.327593602800965E-5	0.0031274401119675715	0.05052380407892637	0.05782009582901344	2.933283884456656E-5	3.881459652351651E-6	2.802935333302072E-5	0.046154694377674124	3.400844066893023E-4	7.063207758234917E-5	2.6701673147459147E-6	9.175252194364407E-5	1.0328010616191288E-5	0.005392053439037203	0.015216737732950122	3.21976372593033E-4	2.8493106181977167E-6	1.1352616041754485E-5	0.1429036350164091	2.4593509515332147E-5	3.2698321316393995E-5	0.03538605342052024	0.00891864872739379	6.3815317613308275E-6	0.0264394635810885	0.003589361015907955	3.551569320394193E-4	4.465547871012191E-5	3.131873125710606E-5	2.433955837675769E-5	0.004806989406785357	1.6393295241442683E-5	1.7126722608892267E-5	3.618427619025924E-6	3.6740627313971375E-5	1.0042767886110442E-5	0.027607868364951826	0.007555330151191078	0.003599867841496138	3.946180581378043E-6	9.503553499605416E-6	6.048012660433866E-4	8.89495002287355E-6	0.0024322266239947938	2.3347836778251726E-5	0.07272102511267287	3.7780493547970556E-4	4.456393644263472E-6	0.0035788149730200036	2.5418848524944484E-5	2.921140280633097E-6	3.3523272456292774E-6	3.1442819468572304E-6	0.12364871165968318	2.6755249076624394E-5	3.1577688479676844E-4	9.414956716533586E-4	0.004235265315562416	4.895852589590778E-6	8.844245457303241E-6	1.2362253629865317E-5	1.4215057292508105E-5	0.015220968658065093	0.019678804240842653	7.306720806881603E-6	0.005394347023851766
9	Coal-7,energy	4.287393229711778E-5	0.005026462825449313	0.01878356227813968	8.750101497070405E-5	9.135933180411208E-6	2.7211668198087408E-5	6.847336230900211E-4	0.0013410964431021723	0.06345728316008399	0.004418742973301018	0.007976842274843158	0.0013779313401676818	2.1965451470554342E-5	0.0763259368051009	1.3981516463990214E-5	5.297197602632961E-6	5.044073467287267E-6	0.02672743194088089	0.0031012897050204883	1.6165410151066934E-5	9.295542866281853E-6	4.309122771492621E-6	1.4187228498789619E-5	7.564837845343495E-6	1.355262102708091E-5	2.5545513779669837E-5	4.582249697731677E-6	4.091877528134543E-6	0.018353839111406416	5.921575644216594E-6	5.852207282217284E-6	3.0100010437212255E-5	2.8303600229523897E-5	0.07329004652479497	0.010345678760752106	0.06746623171859012	1.3898709801866464E-4	9.973294150059542E-6	0.0013585922577589358	4.339456540678256E-6	0.02356425582007603	0.02143885536503822	4.876345670601538E-5	0.018971591587515234	2.985236497733326E-6	7.654780866331814E-4	1.1546675023008936E-5	6.220225027580229E-5	0.049825759538756106	3.599683111857614E-4	3.1855180025047695E-6	1.2692179836611936E-5	7.008461142471541E-6	2.74954463741189E-5	3.655659391426543E-5	0.002439116498791582	0.003673472270463874	7.1345272710680315E-6	6.020443551077049E-5	3.549664053059771E-5	6.561448043763556E-5	4.9924648591503915E-5	0.022573584636632504	2.7211530005535256E-5	7.100210603686922E-5	1.8327639246655053E-5	1.914760814285709E-5	4.045387767676409E-6	4.107587603278039E-5	1.1227774778875184E-5	4.067810304804886E-5	0.020379013568160312	0.0017044910549077828	4.411814283367193E-6	0.019897598834299424	1.3266293559770203E-5	9.944518947241614E-6	0.006365164961326896	0.27844373737619055	4.2812461786782184E-4	0.007714274853358389	4.98223046984906E-6	0.0036696514211199413	2.8418172122760717E-5	3.2658232810308703E-6	3.747888602610146E-6	3.5152947813741735E-6	0.0010186507179034874	0.01859108790178825	2.158774336314238E-5	0.0013840380024042354	0.005066459437878614	5.473543832723964E-6	0.07458603995296399	1.3820950667138975E-5	1.589237783438432E-5	1.1305494862155066E-4	0.023326623574176152	8.168884964995557E-6	0.012328400373455485
